,system,doc,doc_id,seg_id,rater,src,mt,ref,score,zscore
6823,metricsystem4,talk.9,153,523,rater7,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I would say that in order to solve this problem, we should address a series of after-tax and pre-tax issues.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",0.0,0.4214206835297575
6824,metricsystem5,talk.9,153,523,rater2,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I would say that in order to solve this problem, we should address a range of issues after tax as well as before tax.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",0.0,0.7879074540772029
6825,Borderline,talk.9,154,524,rater1,我们应该限制收入， 遏制顶端的奖金收入文化。,We should limit income and curb the culture of bonus income at the top.,"We've got to constrain income, the bonus culture incomes at the top.",-5.0,-0.7943021847305757
6826,DIDI-NLP,talk.9,154,524,rater5,我们应该限制收入， 遏制顶端的奖金收入文化。,We should limit income and curb the top bonus income culture.,"We've got to constrain income, the bonus culture incomes at the top.",0.0,0.3773274379795176
6827,Facebook-AI,talk.9,154,524,rater3,我们应该限制收入， 遏制顶端的奖金收入文化。,We should cap earnings and curb the bonus-earning culture at the top.,"We've got to constrain income, the bonus culture incomes at the top.",-10.0,-1.0940197048780371
6828,IIE-MT,talk.9,154,524,rater2,我们应该限制收入， 遏制顶端的奖金收入文化。,We should limit income and curb the top bonus income culture.,"We've got to constrain income, the bonus culture incomes at the top.",-5.0,-1.9519333711821565
6829,MiSS,talk.9,154,524,rater4,我们应该限制收入， 遏制顶端的奖金收入文化。,We should limit income and curb the top bonus income culture.,"We've got to constrain income, the bonus culture incomes at the top.",0.0,0.4463308333754328
6830,NiuTrans,talk.9,154,524,rater5,我们应该限制收入， 遏制顶端的奖金收入文化。,We should limit income and curb the bonus income culture at the top.,"We've got to constrain income, the bonus culture incomes at the top.",0.0,0.3773274379795176
6831,Online-W,talk.9,154,524,rater3,我们应该限制收入， 遏制顶端的奖金收入文化。,We should limit income and curb the culture of bonus income at the top.,"We've got to constrain income, the bonus culture incomes at the top.",-10.0,-1.0940197048780371
6832,SMU,talk.9,154,524,rater4,我们应该限制收入， 遏制顶端的奖金收入文化。,We should limit income and curb the top bonus income culture.,"We've got to constrain income, the bonus culture incomes at the top.",-5.0,-1.963002805386856
6833,metricsystem1,talk.9,154,524,rater3,我们应该限制收入， 遏制顶端的奖金收入文化。,"We should limit income, curb the culture of bonus income at the top.","We've got to constrain income, the bonus culture incomes at the top.",-5.0,-0.0216117079981245
6834,metricsystem2,talk.9,154,524,rater3,我们应该限制收入， 遏制顶端的奖金收入文化。,We should limit income and curb the top bonus income culture.,"We've got to constrain income, the bonus culture incomes at the top.",-5.0,-0.0216117079981245
6835,metricsystem3,talk.9,154,524,rater5,我们应该限制收入， 遏制顶端的奖金收入文化。,We should limit income and curb the top bonus income culture.,"We've got to constrain income, the bonus culture incomes at the top.",0.0,0.3773274379795176
6836,metricsystem4,talk.9,154,524,rater7,我们应该限制收入， 遏制顶端的奖金收入文化。,"We should limit income, curb the culture of bonus income at the top.","We've got to constrain income, the bonus culture incomes at the top.",0.0,0.4214206835297575
6837,metricsystem5,talk.9,154,524,rater2,我们应该限制收入， 遏制顶端的奖金收入文化。,"We should limit income, curb the bonus income culture at the top.","We've got to constrain income, the bonus culture incomes at the top.",-5.0,-1.9519333711821565
6838,Borderline,talk.9,155,525,rater1,我认为我们必须竭尽所能让我们的领导们 对员工负责。,I think we have to do everything we can to hold our leaders accountable to their employees.,I think we must make our bosses accountable to their employees in any way we can.,0.0,0.6290342192379733
6839,DIDI-NLP,talk.9,155,525,rater5,我认为我们必须竭尽所能让我们的领导们 对员工负责。,I think we must do everything we can to make our leaders accountable to our employees.,I think we must make our bosses accountable to their employees in any way we can.,0.0,0.3773274379795176
6840,Facebook-AI,talk.9,155,525,rater3,我认为我们必须竭尽所能让我们的领导们 对员工负责。,I think we have to do everything we can to hold our leaders accountable to their employees.,I think we must make our bosses accountable to their employees in any way we can.,-5.0,-0.0216117079981245
6841,IIE-MT,talk.9,155,525,rater2,我认为我们必须竭尽所能让我们的领导们 对员工负责。,I think we must do everything we can to make our leaders accountable to their employees.,I think we must make our bosses accountable to their employees in any way we can.,0.0,0.7879074540772029
6842,MiSS,talk.9,155,525,rater4,我认为我们必须竭尽所能让我们的领导们 对员工负责。,I think we must do everything we can to make our leaders accountable to our employees.,I think we must make our bosses accountable to their employees in any way we can.,0.0,0.4463308333754328
6843,NiuTrans,talk.9,155,525,rater5,我认为我们必须竭尽所能让我们的领导们 对员工负责。,I think we must do our best to hold our leaders accountable to their employees.,I think we must make our bosses accountable to their employees in any way we can.,0.0,0.3773274379795176
6844,Online-W,talk.9,155,525,rater3,我认为我们必须竭尽所能让我们的领导们 对员工负责。,I think we have to do everything we can to hold our leaders accountable to our employees.,I think we must make our bosses accountable to their employees in any way we can.,-5.0,-0.0216117079981245
6845,SMU,talk.9,155,525,rater4,我认为我们必须竭尽所能让我们的领导们 对员工负责。,I think we must do everything we can to make our leaders accountable to our employees.,I think we must make our bosses accountable to their employees in any way we can.,0.0,0.4463308333754328
6846,metricsystem1,talk.9,155,525,rater3,我认为我们必须竭尽所能让我们的领导们 对员工负责。,I think we must do everything we can to hold our leaders accountable to our people.,I think we must make our bosses accountable to their employees in any way we can.,-5.0,-0.0216117079981245
